upper_age,lower_age,depth (cm),LOI 375,EM1,EM2,EM3,EM4
98251.6129,98296.77419,1731,0.025,0.051,0.668,0.256,0.000
98296.77419,98341.93548,1732,0.024,0.000,0.727,0.056,0.193
98341.93548,98387.09677,1733,0.022,0.327,0.384,0.143,0.124
98387.09677,98432.25806,1734,0.023,0.504,0.200,0.188,0.085
98432.25806,98477.41935,1735,0.039,0.102,0.557,0.147,0.156
98477.41935,98522.58065,1736,0.064,0.045,0.682,0.003,0.205
98522.58065,98567.74194,1737,0.027,0.402,0.325,0.128,0.118
98567.74194,98612.90323,1738,0.028,0.000,0.723,0.036,0.213
98612.90323,98658.06452,1739,0.033,0.000,0.759,0.000,0.208
98658.06452,98703.22581,1740,0.034,0.000,0.740,0.000,0.226
98703.22581,98748.3871,1741,0.054,0.000,0.689,0.043,0.214
98748.3871,98793.54839,1742,0.047,0.000,0.732,0.000,0.220
98793.54839,98838.70968,1743,0.046,0.000,0.669,0.058,0.226
98838.70968,98883.87097,1744,0.050,0.000,0.681,0.044,0.225
98883.87097,98929.03226,1745,0.085,0.000,0.669,0.020,0.226
98929.03226,98974.19355,1746,0.039,0.000,0.681,0.058,0.222
98974.19355,99019.35484,1747,0.029,0.000,0.692,0.072,0.207
99019.35484,99064.51613,1748,0.031,0.000,0.698,0.059,0.212
99064.51613,99109.67742,1749,0.027,0.000,0.604,0.208,0.161
99109.67742,99154.83871,1750,0.030,0.000,0.635,0.153,0.182
99154.83871,99200,1751,0.031,0.000,0.594,0.191,0.183
99200,99245.16129,1752,0.035,0.000,0.391,0.574,0.000
99245.16129,99290.32258,1753,0.038,0.000,0.481,0.276,0.205
99290.32258,99335.48387,1754,0.039,0.000,0.429,0.532,0.000
99335.48387,99380.64516,1755,0.040,0.000,0.419,0.541,0.000
99380.64516,99425.80645,1756,0.042,0.000,0.397,0.561,0.000
99425.80645,99470.96774,1757,0.039,0.000,0.421,0.540,0.000
99470.96774,100554.8387,1758,0.038,0.000,0.461,0.292,0.210
100554.8387,100600,1782,0.021,0.189,0.560,0.230,0.000
100600,100645.1613,1783,0.022,0.091,0.648,0.039,0.201
100645.1613,100690.3226,1784,0.020,0.085,0.648,0.000,0.247
100690.3226,100735.4839,1785,0.022,0.123,0.586,0.026,0.244
100735.4839,100780.6452,1786,0.026,0.015,0.530,0.137,0.292
100780.6452,100825.8065,1787,0.029,0.017,0.643,0.000,0.311
100825.8065,100870.9677,1788,0.022,0.091,0.555,0.067,0.264
100870.9677,100916.129,1789,0.023,0.165,0.463,0.134,0.215
100916.129,100961.2903,1790,0.023,0.000,0.731,0.000,0.246
100961.2903,101006.4516,1791,0.023,0.096,0.502,0.320,0.059
101006.4516,101051.6129,1792,0.023,0.000,0.629,0.160,0.188
101051.6129,101096.7742,1793,0.021,0.000,0.650,0.097,0.231
101096.7742,101141.9355,1794,0.030,0.000,0.404,0.346,0.220
101141.9355,101187.0968,1795,0.030,0.000,0.163,0.595,0.211
101187.0968,101232.2581,1796,0.032,0.000,0.000,0.416,0.552
101232.2581,101277.4194,1797,0.047,0.000,0.214,0.302,0.437
101277.4194,101322.5806,1798,0.060,0.000,0.167,0.449,0.325
101322.5806,101367.7419,1799,0.034,0.000,0.126,0.615,0.224
101367.7419,101412.9032,1800,0.028,0.000,0.340,0.385,0.246
101412.9032,101458.0645,1801,0.027,0.000,0.404,0.337,0.232
101458.0645,101503.2258,1802,0.023,0.000,0.290,0.411,0.276
101503.2258,101548.3871,1803,0.027,0.000,0.000,0.566,0.407
101548.3871,101593.5484,1804,0.023,0.000,0.000,0.373,0.604
101593.5484,101638.7097,1805,0.030,0.000,0.000,0.336,0.634
101638.7097,101683.871,1806,0.027,0.000,0.000,0.388,0.585
101683.871,101729.0323,1807,0.027,0.000,0.000,0.435,0.538
101729.0323,101774.1935,1808,0.031,0.000,0.000,0.425,0.544
101774.1935,101819.3548,1809,0.036,0.000,0.000,0.409,0.555
101819.3548,101864.5161,1810,0.035,0.000,0.065,0.462,0.439
101864.5161,101909.6774,1811,0.028,0.000,0.000,0.442,0.530
101909.6774,101954.8387,1812,0.029,0.000,0.219,0.389,0.363
101954.8387,102000,1813,0.027,0.000,0.290,0.438,0.245
102000,102037.8788,1814,0.026,0.000,0.000,0.745,0.229
102037.8788,102075.7576,1815,0.028,0.000,0.077,0.644,0.251
102075.7576,102113.6364,1816,0.029,0.000,0.236,0.467,0.268
102113.6364,102151.5152,1817,0.029,0.000,0.395,0.292,0.285
102151.5152,102189.3939,1818,0.028,0.000,0.597,0.089,0.285
102189.3939,102227.2727,1819,0.028,0.000,0.486,0.279,0.206
102227.2727,102265.1515,1820,0.030,0.000,0.429,0.366,0.175
102265.1515,102303.0303,1821,0.031,0.000,0.357,0.464,0.149
102303.0303,102340.9091,1822,0.033,0.000,0.330,0.482,0.155
102340.9091,102378.7879,1823,0.044,0.000,0.577,0.210,0.169
102378.7879,102416.6667,1824,0.064,0.000,0.459,0.333,0.144
102416.6667,102454.5455,1825,0.032,0.000,0.425,0.431,0.112
102454.5455,102492.4242,1826,0.028,0.000,0.533,0.267,0.172
102492.4242,102530.303,1827,0.028,0.000,0.521,0.281,0.169
102530.303,102568.1818,1828,0.029,0.000,0.486,0.324,0.160
102568.1818,102606.0606,1829,0.028,0.000,0.533,0.298,0.142
102606.0606,102643.9394,1830,0.027,0.000,0.523,0.279,0.171
102643.9394,102681.8182,1831,0.026,0.000,0.409,0.403,0.162
102681.8182,102719.697,1832,0.024,0.000,0.497,0.319,0.161
102719.697,102757.5758,1833,0.023,0.000,0.569,0.253,0.155
102757.5758,102795.4545,1834,0.023,0.000,0.542,0.273,0.161
102795.4545,102833.3333,1835,0.024,0.000,0.579,0.224,0.172
102833.3333,102871.2121,1836,0.023,0.000,0.579,0.226,0.172
102871.2121,102909.0909,1837,0.023,0.000,0.563,0.250,0.164
102909.0909,102946.9697,1838,0.023,0.000,0.535,0.280,0.162
102946.9697,102984.8485,1839,0.023,0.000,0.499,0.344,0.133
102984.8485,103022.7273,1840,0.023,0.000,0.582,0.239,0.155
103022.7273,103060.6061,1841,0.023,0.000,0.685,0.111,0.181
103060.6061,103098.4848,1842,0.023,0.000,0.595,0.217,0.165
103098.4848,103136.3636,1843,0.020,0.000,0.487,0.338,0.154
103136.3636,103174.2424,1844,0.020,0.000,0.519,0.344,0.117
103174.2424,103212.1212,1845,0.020,0.000,0.597,0.235,0.149
103212.1212,103250,1846,0.019,0.000,0.641,0.163,0.177
103250,103287.8788,1847,0.020,0.000,0.671,0.152,0.156
103287.8788,103325.7576,1848,0.019,0.000,0.614,0.367,0.000
103325.7576,103363.6364,1849,0.019,0.000,0.543,0.438,0.000
103363.6364,103401.5152,1850,0.019,0.000,0.629,0.205,0.147
103401.5152,103439.3939,1851,0.019,0.000,0.573,0.407,0.000
103439.3939,103477.2727,1852,0.019,0.000,0.660,0.156,0.164
103477.2727,103515.1515,1853,0.019,0.000,0.594,0.387,0.000
103515.1515,103553.0303,1854,0.019,0.032,0.696,0.253,0.000
103553.0303,103590.9091,1855,0.019,0.000,0.674,0.157,0.150
103590.9091,103628.7879,1856,0.018,0.000,0.661,0.321,0.000
103628.7879,103666.6667,1857,0.019,0.000,0.731,0.049,0.201
103666.6667,103704.5455,1858,0.021,0.000,0.736,0.040,0.203
103704.5455,103742.4242,1859,0.022,0.042,0.653,0.282,0.000
103742.4242,103780.303,1860,0.022,0.092,0.593,0.293,0.000
103780.303,103818.1818,1861,0.023,0.000,0.657,0.149,0.171
103818.1818,103856.0606,1862,0.026,0.000,0.562,0.276,0.136
103856.0606,103893.9394,1863,0.026,0.113,0.444,0.347,0.071
103893.9394,103931.8182,1864,0.028,0.000,0.635,0.176,0.161
103931.8182,103969.697,1865,0.024,0.000,0.688,0.067,0.221
103969.697,104007.5758,1866,0.020,0.017,0.743,0.000,0.220
104007.5758,104045.4545,1867,0.018,0.130,0.606,0.245,0.000
104045.4545,104083.3333,1868,0.018,0.065,0.705,0.212,0.000
104083.3333,104121.2121,1869,0.016,0.103,0.670,0.211,0.000
104121.2121,104159.0909,1870,0.017,0.258,0.484,0.241,0.000
104159.0909,104196.9697,1871,0.018,0.259,0.458,0.265,0.000
104196.9697,104234.8485,1872,0.020,0.271,0.430,0.279,0.000
104234.8485,104272.7273,1873,0.018,0.259,0.461,0.261,0.000
104272.7273,104310.6061,1874,0.018,0.289,0.481,0.212,0.000
104310.6061,104348.4848,1875,0.014,0.545,0.257,0.184,0.000
104348.4848,104386.3636,1876,0.014,0.598,0.188,0.201,0.000
104386.3636,104424.2424,1877,0.013,0.742,0.000,0.246,0.000
104424.2424,104462.1212,1878,0.012,0.664,0.076,0.248,0.000
104462.1212,105295.4545,1879,0.013,0.496,0.310,0.181,0.000
105295.4545,105333.3333,1901,0.022,0.256,0.584,0.137,0.000
105333.3333,105371.2121,1902,0.024,0.267,0.553,0.156,0.000
105371.2121,105409.0909,1903,0.025,0.181,0.626,0.167,0.000
105409.0909,105446.9697,1904,0.026,0.194,0.589,0.191,0.000
105446.9697,105484.8485,1905,0.026,0.201,0.603,0.170,0.000
105484.8485,105522.7273,1906,0.027,0.000,0.783,0.000,0.189
105522.7273,105560.6061,1907,0.026,0.192,0.647,0.135,0.000
105560.6061,105598.4848,1908,0.026,0.246,0.605,0.124,0.000
105598.4848,105636.3636,1909,0.021,0.306,0.525,0.148,0.000
105636.3636,105674.2424,1910,0.022,0.202,0.581,0.195,0.000
105674.2424,105712.1212,1911,0.024,0.022,0.759,0.000,0.195
105712.1212,105750,1912,0.021,0.282,0.521,0.040,0.136
105750,105787.8788,1913,0.020,0.188,0.627,0.000,0.165
105787.8788,105825.7576,1914,0.022,0.163,0.646,0.015,0.154
105825.7576,105863.6364,1915,0.023,0.000,0.793,0.009,0.175
105863.6364,105901.5152,1916,0.022,0.007,0.804,0.000,0.167
105901.5152,105939.3939,1917,0.022,0.247,0.592,0.000,0.139
105939.3939,105977.2727,1918,0.022,0.266,0.561,0.000,0.151
105977.2727,106015.1515,1919,0.021,0.245,0.618,0.115,0.000
106015.1515,106053.0303,1920,0.022,0.284,0.565,0.000,0.129
106053.0303,106090.9091,1921,0.021,0.225,0.609,0.000,0.145
106090.9091,106128.7879,1922,0.021,0.174,0.661,0.000,0.144
106128.7879,106166.6667,1923,0.021,0.218,0.621,0.000,0.140
106166.6667,106204.5455,1924,0.021,0.259,0.576,0.000,0.145
106204.5455,106242.4242,1925,0.022,0.299,0.530,0.000,0.149
106242.4242,106280.303,1926,0.022,0.290,0.538,0.000,0.149
106280.303,106318.1818,1927,0.026,0.422,0.379,0.056,0.116
106318.1818,106356.0606,1928,0.025,0.344,0.439,0.071,0.122
106356.0606,106393.9394,1929,0.024,0.086,0.692,0.198,0.000
106393.9394,106431.8182,1930,0.024,0.203,0.613,0.000,0.160
106431.8182,106469.697,1931,0.022,0.549,0.296,0.133,0.000
106469.697,106507.5758,1932,0.023,0.530,0.299,0.147,0.000
106507.5758,106545.4545,1933,0.027,0.000,0.768,0.000,0.204
106545.4545,106583.3333,1934,0.025,0.070,0.696,0.037,0.172
106583.3333,106621.2121,1935,0.026,0.086,0.712,0.000,0.177
106621.2121,106659.0909,1936,0.032,0.000,0.633,0.213,0.122
106659.0909,106696.9697,1937,0.033,0.000,0.566,0.304,0.097
106696.9697,106734.8485,1938,0.031,0.000,0.683,0.142,0.144
106734.8485,106772.7273,1939,0.037,0.000,0.606,0.190,0.167
106772.7273,106810.6061,1940,0.041,0.004,0.689,0.049,0.217
106810.6061,106848.4848,1941,0.040,0.005,0.657,0.109,0.188
106848.4848,106886.3636,1942,0.040,0.032,0.646,0.074,0.207
106886.3636,106924.2424,1943,0.040,0.021,0.661,0.065,0.214
106924.2424,106962.1212,1944,0.040,0.014,0.680,0.062,0.204
106962.1212,107000,1945,0.040,0.127,0.482,0.350,0.000
107000,107037.8788,1946,0.044,0.000,0.672,0.081,0.202
107037.8788,107075.7576,1947,0.043,0.088,0.453,0.417,0.000
107075.7576,107113.6364,1948,0.041,0.151,0.498,0.310,0.000
107113.6364,107151.5152,1949,0.040,0.140,0.472,0.349,0.000
107151.5152,107189.3939,1950,0.044,0.175,0.479,0.302,0.000
107189.3939,107227.2727,1951,0.043,0.190,0.539,0.228,0.000
107227.2727,107265.1515,1952,0.054,0.189,0.548,0.210,0.000
107265.1515,107303.0303,1953,0.053,0.042,0.695,0.000,0.210
107303.0303,107340.9091,1954,0.056,0.183,0.510,0.252,0.000
107340.9091,107378.7879,1955,0.042,0.029,0.676,0.051,0.202
107378.7879,107416.6667,1956,0.040,0.107,0.522,0.330,0.000
107416.6667,107454.5455,1957,0.030,0.153,0.503,0.313,0.000
107454.5455,107492.4242,1958,0.042,0.028,0.687,0.030,0.213
107492.4242,107530.303,1959,0.037,0.040,0.670,0.046,0.206
107530.303,107568.1818,1960,0.064,0.000,0.666,0.062,0.208
107568.1818,107606.0606,1961,0.056,0.000,0.686,0.045,0.213
107606.0606,107643.9394,1962,0.055,0.000,0.639,0.127,0.178
107643.9394,107681.8182,1963,0.055,0.000,0.699,0.040,0.207
107681.8182,107719.697,1964,0.060,0.068,0.542,0.330,0.000
107719.697,107757.5758,1965,0.060,0.004,0.658,0.086,0.192
107757.5758,107795.4545,1966,0.069,0.122,0.533,0.276,0.000
107795.4545,107833.3333,1967,0.060,0.009,0.672,0.079,0.181
107833.3333,107871.2121,1968,0.057,0.007,0.698,0.044,0.194
107871.2121,107909.0909,1969,0.058,0.000,0.680,0.060,0.201
107909.0909,107946.9697,1970,0.060,0.000,0.639,0.124,0.177
107946.9697,107984.8485,1971,0.060,0.000,0.605,0.178,0.157
107984.8485,108022.7273,1972,0.067,0.121,0.456,0.356,0.000
108022.7273,108060.6061,1973,0.056,0.000,0.316,0.564,0.064
108060.6061,108098.4848,1974,0.051,0.000,0.567,0.265,0.117
108098.4848,108136.3636,1975,0.049,0.000,0.546,0.307,0.098
108136.3636,108174.2424,1976,0.042,0.000,0.508,0.373,0.078
108174.2424,108212.1212,1977,0.035,0.000,0.506,0.404,0.055
108212.1212,108250,1978,0.030,0.000,0.518,0.384,0.068
108250,108287.8788,1979,0.030,0.000,0.448,0.522,0.000
108287.8788,108325.7576,1980,0.029,0.000,0.405,0.565,0.000
108325.7576,108363.6364,1981,0.034,0.000,0.400,0.566,0.000
108363.6364,108401.5152,1982,0.030,0.000,0.457,0.513,0.000
108401.5152,108439.3939,1983,0.032,0.000,0.494,0.474,0.000
108439.3939,108477.2727,1984,0.031,0.000,0.545,0.424,0.000
108477.2727,108515.1515,1985,0.037,0.000,0.579,0.384,0.000
108515.1515,108553.0303,1986,0.046,0.000,0.606,0.348,0.000
108553.0303,108590.9091,1987,0.046,0.000,0.607,0.249,0.097
108590.9091,108628.7879,1988,0.048,0.000,0.577,0.375,0.000
108628.7879,108666.6667,1989,0.048,0.000,0.586,0.366,0.000
108666.6667,108704.5455,1990,0.048,0.000,0.603,0.349,0.000
108704.5455,108742.4242,1991,0.047,0.000,0.655,0.190,0.108
108742.4242,108780.303,1992,0.047,0.000,0.544,0.409,0.000
108780.303,108818.1818,1993,0.048,0.000,0.596,0.268,0.088
108818.1818,108856.0606,1994,0.053,0.000,0.615,0.332,0.000
108856.0606,108893.9394,1995,0.054,0.000,0.552,0.302,0.092
108893.9394,108931.8182,1996,0.051,0.000,0.527,0.378,0.044
108931.8182,108969.697,1997,0.052,0.000,0.539,0.313,0.096
108969.697,109007.5758,1998,0.057,0.000,0.503,0.440,0.000
109007.5758,109840.9091,1999,0.052,0.000,0.503,0.396,0.049
109840.9091,109878.7879,2021,0.027,0.149,0.655,0.000,0.169
109878.7879,109916.6667,2022,0.022,0.192,0.633,0.152,0.000
109916.6667,109954.5455,2023,0.024,0.131,0.680,0.165,0.000
109954.5455,109992.4242,2024,0.025,0.009,0.795,0.000,0.171
109992.4242,110030.303,2025,0.029,0.307,0.474,0.190,0.000
110030.303,110068.1818,2026,0.026,0.150,0.606,0.026,0.192
110068.1818,110106.0606,2027,0.028,0.301,0.452,0.077,0.141
110106.0606,110143.9394,2028,0.025,0.088,0.706,0.000,0.181
110143.9394,110181.8182,2029,0.027,0.188,0.600,0.034,0.152
110181.8182,110219.697,2030,0.036,0.254,0.545,0.031,0.134
110219.697,110257.5758,2031,0.040,0.151,0.612,0.050,0.146
110257.5758,110295.4545,2032,0.040,0.037,0.605,0.318,0.000
110295.4545,110333.3333,2033,0.040,0.000,0.556,0.244,0.160
110333.3333,110371.2121,2034,0.047,0.066,0.465,0.421,0.000
110371.2121,110409.0909,2035,0.040,0.079,0.418,0.464,0.000
110409.0909,110446.9697,2036,0.046,0.002,0.565,0.205,0.182
110446.9697,110484.8485,2037,0.044,0.000,0.433,0.522,0.000
110484.8485,110522.7273,2038,0.045,0.000,0.486,0.323,0.147
110522.7273,110560.6061,2039,0.043,0.000,0.667,0.086,0.204
110560.6061,110598.4848,2040,0.043,0.000,0.622,0.142,0.193
110598.4848,110636.3636,2041,0.038,0.000,0.639,0.132,0.191
110636.3636,110674.2424,2042,0.042,0.063,0.476,0.332,0.086
110674.2424,110712.1212,2043,0.043,0.000,0.630,0.141,0.185
110712.1212,110750,2044,0.044,0.000,0.653,0.127,0.177
110750,110787.8788,2045,0.043,0.000,0.673,0.070,0.215
110787.8788,110825.7576,2046,0.045,0.013,0.471,0.332,0.139
110825.7576,110863.6364,2047,0.050,0.000,0.540,0.264,0.146
110863.6364,110901.5152,2048,0.050,0.005,0.516,0.278,0.150
110901.5152,110939.3939,2049,0.041,0.000,0.608,0.351,0.000
110939.3939,110977.2727,2050,0.036,0.000,0.697,0.058,0.208
110977.2727,111015.1515,2051,0.055,0.000,0.704,0.040,0.201
111015.1515,111053.0303,2052,0.055,0.089,0.563,0.293,0.000
111053.0303,111090.9091,2053,0.054,0.000,0.553,0.269,0.124
111090.9091,111128.7879,2054,0.058,0.004,0.708,0.016,0.214
111128.7879,111166.6667,2055,0.049,0.001,0.609,0.137,0.203
111166.6667,111204.5455,2056,0.038,0.000,0.672,0.073,0.217
111204.5455,111242.4242,2057,0.040,0.027,0.650,0.087,0.196
111242.4242,111280.303,2058,0.030,0.020,0.730,0.005,0.214
111280.303,111318.1818,2059,0.031,0.044,0.660,0.008,0.257
111318.1818,111356.0606,2060,0.041,0.000,0.689,0.068,0.202
111356.0606,111393.9394,2061,0.063,0.000,0.685,0.068,0.184
111393.9394,111431.8182,2062,0.063,0.000,0.601,0.169,0.167
111431.8182,111469.697,2063,0.060,0.000,0.521,0.324,0.095
111469.697,111507.5758,2064,0.062,0.000,0.521,0.318,0.099
111507.5758,111545.4545,2065,0.066,0.000,0.523,0.353,0.059
111545.4545,111583.3333,2066,0.068,0.000,0.485,0.370,0.077
111583.3333,111621.2121,2067,0.067,0.000,0.514,0.419,0.000
111621.2121,111659.0909,2068,0.062,0.000,0.508,0.430,0.000
111659.0909,111696.9697,2069,0.080,0.000,0.514,0.307,0.099
111696.9697,111734.8485,2070,0.064,0.000,0.529,0.407,0.000
111734.8485,111772.7273,2071,0.071,0.000,0.497,0.432,0.000
111772.7273,111810.6061,2072,0.071,0.000,0.492,0.346,0.091
111810.6061,111848.4848,2073,0.071,0.000,0.495,0.331,0.103
111848.4848,111886.3636,2074,0.114,0.000,0.430,0.351,0.105
111886.3636,111924.2424,2075,0.094,0.000,0.464,0.334,0.108
111924.2424,111962.1212,2076,0.088,0.000,0.474,0.325,0.113
111962.1212,112000,2077,0.089,0.000,0.407,0.505,0.000
112000,112037.8788,2078,0.104,0.000,0.397,0.370,0.129
112037.8788,112075.7576,2079,0.142,0.000,0.356,0.345,0.157
112075.7576,112113.6364,2080,0.228,0.000,0.305,0.344,0.123
112113.6364,112151.5152,2081,0.220,0.028,0.317,0.327,0.107
112151.5152,112189.3939,2082,0.285,0.023,0.293,0.294,0.105
112189.3939,112454.5455,2083,0.327,0.020,0.277,0.271,0.104
112454.5455,112492.4242,2090,0.505,0.113,0.207,0.103,0.073
112492.4242,112530.303,2091,0.317,0.106,0.263,0.210,0.104
112530.303,112568.1818,2092,0.373,0.046,0.220,0.251,0.110
112568.1818,112606.0606,2093,0.297,0.046,0.302,0.219,0.135
112606.0606,112643.9394,2094,0.562,0.096,0.203,0.083,0.057
112643.9394,112681.8182,2095,0.548,0.088,0.203,0.112,0.049
112681.8182,112719.697,2096,0.680,0.116,0.127,0.053,0.024
112719.697,112757.5758,2097,0.566,0.165,0.160,0.109,0.000
112757.5758,112795.4545,2098,0.533,0.156,0.169,0.142,0.000
112795.4545,112833.3333,2099,0.533,0.159,0.203,0.105,0.000
112833.3333,112871.2121,2100,0.553,0.129,0.174,0.144,0.000
112871.2121,112909.0909,2101,0.560,0.153,0.151,0.136,0.000
112909.0909,112946.9697,2102,0.654,0.143,0.115,0.088,0.000
112946.9697,112984.8485,2103,0.771,0.065,0.076,0.088,0.000
112984.8485,113022.7273,2104,0.706,0.103,0.111,0.079,0.000
113022.7273,113060.6061,2105,0.692,0.053,0.149,0.106,0.000
113060.6061,113098.4848,2106,0.642,0.068,0.166,0.087,0.037
113098.4848,113136.3636,2107,0.674,0.069,0.152,0.106,0.000
113136.3636,113174.2424,2108,0.635,0.095,0.150,0.120,0.000
113174.2424,113212.1212,2109,0.658,0.117,0.121,0.099,0.006
113212.1212,113250,2110,0.682,0.134,0.094,0.079,0.011
113250,113287.8788,2111,0.753,0.077,0.066,0.105,0.000
113287.8788,113325.7576,2112,0.847,0.062,0.040,0.052,0.000
113325.7576,113363.6364,2113,0.690,0.071,0.150,0.044,0.046
113363.6364,113401.5152,2114,0.736,0.092,0.108,0.021,0.043
113401.5152,113439.3939,2115,0.618,0.182,0.095,0.104,0.000
113439.3939,113477.2727,2116,0.572,0.100,0.264,0.064,0.000
113477.2727,113515.1515,2117,0.651,0.117,0.170,0.062,0.000
113515.1515,113553.0303,2118,0.720,0.064,0.082,0.113,0.022
113553.0303,114803.0303,2119,0.649,0.040,0.135,0.071,0.105
114803.0303,114840.9091,2152,0.371,0.000,0.301,0.000,0.328
114840.9091,114878.7879,2153,0.384,0.045,0.243,0.118,0.209
114878.7879,114916.6667,2154,0.400,0.041,0.233,0.077,0.249
114916.6667,114954.5455,2155,0.535,0.030,0.178,0.030,0.228
114954.5455,114992.4242,2156,0.353,0.038,0.243,0.000,0.366
114992.4242,115030.303,2157,0.390,0.029,0.244,0.010,0.327
115030.303,115068.1818,2158,0.381,0.022,0.262,0.021,0.314
115068.1818,115106.0606,2159,0.399,0.014,0.268,0.031,0.288
115106.0606,115143.9394,2160,0.433,0.007,0.266,0.039,0.255
115143.9394,115181.8182,2161,0.450,0.000,0.271,0.047,0.232
115181.8182,115219.697,2162,0.358,0.000,0.299,0.000,0.343
115219.697,115257.5758,2163,0.340,0.006,0.304,0.000,0.350
115257.5758,115295.4545,2164,0.379,0.011,0.282,0.000,0.328
115295.4545,115333.3333,2165,0.516,0.006,0.191,0.000,0.287
115333.3333,115371.2121,2166,0.534,0.003,0.157,0.000,0.306
115371.2121,115409.0909,2167,0.503,0.000,0.138,0.000,0.359
115409.0909,115446.9697,2168,0.381,0.000,0.039,0.000,0.580
115446.9697,115484.8485,2169,0.244,0.000,0.024,0.000,0.733
115484.8485,115522.7273,2170,0.299,0.000,0.034,0.000,0.667
115522.7273,115560.6061,2171,0.332,0.000,0.073,0.000,0.595
115560.6061,115598.4848,2172,0.301,0.000,0.000,0.000,0.698
115598.4848,115636.3636,2173,0.653,0.023,0.111,0.000,0.213
115636.3636,115674.2424,2174,0.473,0.083,0.144,0.067,0.232
115674.2424,115712.1212,2175,0.543,0.103,0.087,0.266,0.000
115712.1212,115750,2176,0.497,0.109,0.125,0.195,0.074
115750,115787.8788,2177,0.499,0.103,0.154,0.097,0.147
115787.8788,115825.7576,2178,0.366,0.124,0.232,0.000,0.278
115825.7576,115863.6364,2179,0.279,0.269,0.183,0.268,0.000
115863.6364,115901.5152,2180,0.297,0.003,0.253,0.040,0.408
115901.5152,115939.3939,2181,0.295,0.102,0.221,0.178,0.204
115939.3939,115977.2727,2182,0.404,0.170,0.160,0.267,0.000
115977.2727,116015.1515,2183,0.449,0.112,0.237,0.203,0.000
116015.1515,116053.0303,2184,0.356,0.082,0.291,0.271,0.000
116053.0303,116090.9091,2185,0.333,0.079,0.293,0.000,0.295
116090.9091,116128.7879,2186,0.354,0.000,0.318,0.000,0.328
116128.7879,116166.6667,2187,0.411,0.078,0.229,0.000,0.283
116166.6667,116204.5455,2188,0.458,0.065,0.276,0.000,0.201
116204.5455,116242.4242,2189,0.425,0.017,0.269,0.007,0.281
